sample	celltype1	fastq1	fastq2	patient	sorting	sample_num	sample_plate	plate	Tumor	cell
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S252_R1_001_2000.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S252_R2_001_2000.fastq.gz	Mel103	CD45pos	252	2	CD45pos_P2	nonTumor	cy103_CD45pos_S252
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S253_R1_001_2001.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S253_R2_001_2001.fastq.gz	Mel103	CD45pos	253	2	CD45pos_P2	nonTumor	cy103_CD45pos_S253
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S254_R1_001_2002.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S254_R2_001_2002.fastq.gz	Mel103	CD45pos	254	2	CD45pos_P2	nonTumor	cy103_CD45pos_S254
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S255_R1_001_2003.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S255_R2_001_2003.fastq.gz	Mel103	CD45pos	255	2	CD45pos_P2	nonTumor	cy103_CD45pos_S255
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S256_R1_001_2004.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S256_R2_001_2004.fastq.gz	Mel103	CD45pos	256	2	CD45pos_P2	nonTumor	cy103_CD45pos_S256
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S257_R1_001_2005.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S257_R2_001_2005.fastq.gz	Mel103	CD45pos	257	2	CD45pos_P2	nonTumor	cy103_CD45pos_S257
Mel103	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S258_R1_001_2006.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S258_R2_001_2006.fastq.gz	Mel103	CD45pos	258	2	CD45pos_P2	nonTumor	cy103_CD45pos_S258
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S259_R1_001_2007.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S259_R2_001_2007.fastq.gz	Mel103	CD45pos	259	2	CD45pos_P2	nonTumor	cy103_CD45pos_S259
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S260_R1_001_2008.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S260_R2_001_2008.fastq.gz	Mel103	CD45pos	260	2	CD45pos_P2	nonTumor	cy103_CD45pos_S260
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S262_R1_001_2009.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S262_R2_001_2009.fastq.gz	Mel103	CD45pos	262	2	CD45pos_P2	nonTumor	cy103_CD45pos_S262
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S264_R1_001_2010.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S264_R2_001_2010.fastq.gz	Mel103	CD45pos	264	2	CD45pos_P2	nonTumor	cy103_CD45pos_S264
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S265_R1_001_2011.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S265_R2_001_2011.fastq.gz	Mel103	CD45pos	265	2	CD45pos_P2	nonTumor	cy103_CD45pos_S265
Mel103	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S266_R1_001_2012.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S266_R2_001_2012.fastq.gz	Mel103	CD45pos	266	2	CD45pos_P2	nonTumor	cy103_CD45pos_S266
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S267_R1_001_2013.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S267_R2_001_2013.fastq.gz	Mel103	CD45pos	267	2	CD45pos_P2	nonTumor	cy103_CD45pos_S267
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S268_R1_001_2014.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S268_R2_001_2014.fastq.gz	Mel103	CD45pos	268	2	CD45pos_P2	nonTumor	cy103_CD45pos_S268
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S271_R1_001_2015.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S271_R2_001_2015.fastq.gz	Mel103	CD45pos	271	2	CD45pos_P2	nonTumor	cy103_CD45pos_S271
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S272_R1_001_2016.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S272_R2_001_2016.fastq.gz	Mel103	CD45pos	272	2	CD45pos_P2	nonTumor	cy103_CD45pos_S272
Mel103	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S273_R1_001_2017.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S273_R2_001_2017.fastq.gz	Mel103	CD45pos	273	2	CD45pos_P2	nonTumor	cy103_CD45pos_S273
Mel103	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S274_R1_001_2018.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S274_R2_001_2018.fastq.gz	Mel103	CD45pos	274	2	CD45pos_P2	nonTumor	cy103_CD45pos_S274
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S275_R1_001_2019.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S275_R2_001_2019.fastq.gz	Mel103	CD45pos	275	2	CD45pos_P2	nonTumor	cy103_CD45pos_S275
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S276_R1_001_2020.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S276_R2_001_2020.fastq.gz	Mel103	CD45pos	276	2	CD45pos_P2	nonTumor	cy103_CD45pos_S276
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S277_R1_001_2021.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S277_R2_001_2021.fastq.gz	Mel103	CD45pos	277	2	CD45pos_P2	nonTumor	cy103_CD45pos_S277
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S279_R1_001_2022.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S279_R2_001_2022.fastq.gz	Mel103	CD45pos	279	2	CD45pos_P2	nonTumor	cy103_CD45pos_S279
Mel103	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S280_R1_001_2023.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S280_R2_001_2023.fastq.gz	Mel103	CD45pos	280	2	CD45pos_P2	nonTumor	cy103_CD45pos_S280
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S281_R1_001_2024.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S281_R2_001_2024.fastq.gz	Mel103	CD45pos	281	2	CD45pos_P2	nonTumor	cy103_CD45pos_S281
Mel103	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S282_R1_001_2025.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S282_R2_001_2025.fastq.gz	Mel103	CD45pos	282	2	CD45pos_P2	nonTumor	cy103_CD45pos_S282
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S283_R1_001_2026.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S283_R2_001_2026.fastq.gz	Mel103	CD45pos	283	2	CD45pos_P2	nonTumor	cy103_CD45pos_S283
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S285_R1_001_2027.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S285_R2_001_2027.fastq.gz	Mel103	CD45pos	285	2	CD45pos_P2	nonTumor	cy103_CD45pos_S285
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S286_R1_001_2028.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S286_R2_001_2028.fastq.gz	Mel103	CD45pos	286	2	CD45pos_P2	nonTumor	cy103_CD45pos_S286
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S98_R1_001_947.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S98_R2_001_947.fastq.gz	Mel103	CD45pos	98	1	CD45pos_P1	nonTumor	cy103_CD45pos_S98
Mel103	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S99_R1_001_948.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy103_CD45pos_S99_R2_001_948.fastq.gz	Mel103	CD45pos	99	1	CD45pos_P1	nonTumor	cy103_CD45pos_S99
Mel105	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S118_R1_001_1609.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S118_R2_001_1609.fastq.gz	Mel105	CD45neg_calceinpos	118	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S118
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S130_R1_001_1610.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S130_R2_001_1610.fastq.gz	Mel105	CD45neg_calceinpos	130	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S130
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S132_R1_001_1611.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S132_R2_001_1611.fastq.gz	Mel105	CD45neg_calceinpos	132	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S132
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S152_R1_001_1612.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S152_R2_001_1612.fastq.gz	Mel105	CD45neg_calceinpos	152	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S152
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S179_R1_001_1613.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S179_R2_001_1613.fastq.gz	Mel105	CD45neg_calceinpos	179	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S179
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S182_R1_001_1614.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S182_R2_001_1614.fastq.gz	Mel105	CD45neg_calceinpos	182	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S182
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S191_R1_001_1615.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S191_R2_001_1615.fastq.gz	Mel105	CD45neg_calceinpos	191	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S191
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S192_R1_001_1616.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_calceinpos_S192_R2_001_1616.fastq.gz	Mel105	CD45neg_calceinpos	192	1	CD45neg_calceinpos_P1	nonTumor	cy105_CD45neg_calceinpos_S192
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S202_R1_001_1308.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S202_R2_001_1308.fastq.gz	Mel105	CD45neg	202	2	CD45neg_P2	nonTumor	cy105_CD45neg_S202
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S214_R1_001_1309.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S214_R2_001_1309.fastq.gz	Mel105	CD45neg	214	2	CD45neg_P2	nonTumor	cy105_CD45neg_S214
Mel105	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S215_R1_001_1310.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S215_R2_001_1310.fastq.gz	Mel105	CD45neg	215	2	CD45neg_P2	Tumor	cy105_CD45neg_S215
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S216_R1_001_1311.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S216_R2_001_1311.fastq.gz	Mel105	CD45neg	216	2	CD45neg_P2	nonTumor	cy105_CD45neg_S216
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S219_R1_001_1312.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S219_R2_001_1312.fastq.gz	Mel105	CD45neg	219	2	CD45neg_P2	nonTumor	cy105_CD45neg_S219
Mel105	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S220_R1_001_1313.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S220_R2_001_1313.fastq.gz	Mel105	CD45neg	220	2	CD45neg_P2	Tumor	cy105_CD45neg_S220
Mel105	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S236_R1_001_1314.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S236_R2_001_1314.fastq.gz	Mel105	CD45neg	236	2	CD45neg_P2	Tumor	cy105_CD45neg_S236
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S237_R1_001_1315.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S237_R2_001_1315.fastq.gz	Mel105	CD45neg	237	2	CD45neg_P2	nonTumor	cy105_CD45neg_S237
Mel105	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S249_R1_001_1316.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S249_R2_001_1316.fastq.gz	Mel105	CD45neg	249	2	CD45neg_P2	Tumor	cy105_CD45neg_S249
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S265_R1_001_1317.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S265_R2_001_1317.fastq.gz	Mel105	CD45neg	265	2	CD45neg_P2	nonTumor	cy105_CD45neg_S265
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S273_R1_001_1318.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S273_R2_001_1318.fastq.gz	Mel105	CD45neg	273	2	CD45neg_P2	nonTumor	cy105_CD45neg_S273
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S277_R1_001_1319.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S277_R2_001_1319.fastq.gz	Mel105	CD45neg	277	2	CD45neg_P2	nonTumor	cy105_CD45neg_S277
Mel105	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S278_R1_001_1320.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S278_R2_001_1320.fastq.gz	Mel105	CD45neg	278	2	CD45neg_P2	Tumor	cy105_CD45neg_S278
Mel105	Endo_	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S283_R1_001_1321.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S283_R2_001_1321.fastq.gz	Mel105	CD45neg	283	2	CD45neg_P2	nonTumor	cy105_CD45neg_S283
Mel105	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S288_R1_001_1322.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45neg_S288_R2_001_1322.fastq.gz	Mel105	CD45neg	288	2	CD45neg_P2	Tumor	cy105_CD45neg_S288
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S1_R1_001_1617.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S1_R2_001_1617.fastq.gz	Mel105	CD45pos_calceinpos	1	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S1
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S13_R1_001_1618.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S13_R2_001_1618.fastq.gz	Mel105	CD45pos_calceinpos	13	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S13
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S14_R1_001_1619.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S14_R2_001_1619.fastq.gz	Mel105	CD45pos_calceinpos	14	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S14
Mel105	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S15_R1_001_1620.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S15_R2_001_1620.fastq.gz	Mel105	CD45pos_calceinpos	15	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S15
Mel105	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S16_R1_001_1621.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S16_R2_001_1621.fastq.gz	Mel105	CD45pos_calceinpos	16	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S16
Mel105	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S17_R1_001_1622.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S17_R2_001_1622.fastq.gz	Mel105	CD45pos_calceinpos	17	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S17
Mel105	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S18_R1_001_1623.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S18_R2_001_1623.fastq.gz	Mel105	CD45pos_calceinpos	18	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S18
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S2_R1_001_1624.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S2_R2_001_1624.fastq.gz	Mel105	CD45pos_calceinpos	2	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S2
Mel105	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S20_R1_001_1625.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S20_R2_001_1625.fastq.gz	Mel105	CD45pos_calceinpos	20	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S20
Mel105	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S23_R1_001_1626.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S23_R2_001_1626.fastq.gz	Mel105	CD45pos_calceinpos	23	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S23
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S25_R1_001_1627.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S25_R2_001_1627.fastq.gz	Mel105	CD45pos_calceinpos	25	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S25
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S26_R1_001_1628.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S26_R2_001_1628.fastq.gz	Mel105	CD45pos_calceinpos	26	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S26
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S27_R1_001_1629.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S27_R2_001_1629.fastq.gz	Mel105	CD45pos_calceinpos	27	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S27
Mel105	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S28_R1_001_1630.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S28_R2_001_1630.fastq.gz	Mel105	CD45pos_calceinpos	28	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S28
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S29_R1_001_1631.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S29_R2_001_1631.fastq.gz	Mel105	CD45pos_calceinpos	29	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S29
Mel105	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S3_R1_001_1632.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S3_R2_001_1632.fastq.gz	Mel105	CD45pos_calceinpos	3	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S3
Mel105	NK	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S30_R1_001_1633.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy105_CD45pos_calceinpos_S30_R2_001_1633.fastq.gz	Mel105	CD45pos_calceinpos	30	0	CD45pos_calceinpos_P0	nonTumor	cy105_CD45pos_calceinpos_S30
