sample	fastq1	fastq2	patient	malignant	celltype	sample_num	sample_batch
CY75_1FNA_B01_S493	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-B01_S493_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-B01_S493_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	493	5
CY75_1FNA_E03_S531	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E03_S531_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E03_S531_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	531	5
CY75_1FNA_E07_S535	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E07_S535_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E07_S535_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	535	5
CY75_1FNA_E09_S537	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E09_S537_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E09_S537_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	537	5
CY75_1FNA_E11_S539	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E11_S539_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E11_S539_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	539	5
CY75_1FNA_E12_S540	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E12_S540_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-E12_S540_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	540	5
CY75_1FNA_F01_S541	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F01_S541_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F01_S541_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	541	5
CY75_1FNA_F04_S544	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F04_S544_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F04_S544_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	544	5
CY75_1FNA_F06_S546	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F06_S546_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F06_S546_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	546	5
CY75_1FNA_F07_S547	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F07_S547_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F07_S547_comb_R2_001.fastq.gz	Melanoma_75	malignant	malignant	547	5
CY75_1FNA_F10_S550	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F10_S550_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F10_S550_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	550	5
CY75_1FNA_F12_S552	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F12_S552_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-F12_S552_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	552	5
CY75_1FNA_G01_S553	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G01_S553_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G01_S553_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	553	5
CY75_1FNA_G03_S555	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G03_S555_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G03_S555_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	555	5
CY75_1FNA_G04_S556	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G04_S556_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G04_S556_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	556	5
CY75_1FNA_G06_S558	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G06_S558_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G06_S558_comb_R2_001.fastq.gz	Melanoma_75	malignant	malignant	558	5
CY75_1FNA_G07_S559	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G07_S559_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G07_S559_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	559	5
CY75_1FNA_G09_S561	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G09_S561_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G09_S561_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	561	5
CY75_1FNA_G11_S563	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G11_S563_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G11_S563_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	563	5
CY75_1FNA_G12_S564	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G12_S564_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-G12_S564_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	564	5
CY75_1FNA_H02_S566	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H02_S566_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H02_S566_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	566	5
CY75_1FNA_H03_S567	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H03_S567_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H03_S567_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	567	5
CY75_1FNA_H08_S572	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H08_S572_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H08_S572_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	572	5
CY75_1FNA_H09_S573	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H09_S573_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H09_S573_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	573	5
CY75_1FNA_H11_S575	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H11_S575_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1FNA-H11_S575_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	575	5
CY75_1_CD45_CD8_1__S11	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S11_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S11_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	11	0
CY75_1_CD45_CD8_1__S12	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S12_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S12_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	12	0
CY75_1_CD45_CD8_1__S14	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S14_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S14_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	14	0
CY75_1_CD45_CD8_1__S16	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S16_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S16_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	16	0
CY75_1_CD45_CD8_1__S17	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S17_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S17_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	17	0
CY75_1_CD45_CD8_1__S1	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S1_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S1_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	1	0
CY75_1_CD45_CD8_1__S20	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S20_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S20_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	20	0
CY75_1_CD45_CD8_1__S21	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S21_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S21_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	21	0
CY75_1_CD45_CD8_1__S23	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S23_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S23_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	23	0
CY75_1_CD45_CD8_1__S24	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S24_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S24_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	24	0
CY75_1_CD45_CD8_1__S25	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S25_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S25_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	25	0
CY75_1_CD45_CD8_1__S27	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S27_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S27_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	27	0
CY75_1_CD45_CD8_1__S29	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S29_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S29_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	29	0
CY75_1_CD45_CD8_1__S2	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S2_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S2_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	2	0
CY75_1_CD45_CD8_1__S33	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S33_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S33_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	33	0
CY75_1_CD45_CD8_1__S42	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S42_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S42_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	42	0
CY75_1_CD45_CD8_1__S43	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S43_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S43_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	43	0
CY75_1_CD45_CD8_1__S47	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S47_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S47_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	47	0
CY75_1_CD45_CD8_1__S49	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S49_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S49_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	49	0
CY75_1_CD45_CD8_1__S4	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S4_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S4_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	4	0
CY75_1_CD45_CD8_1__S50	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S50_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S50_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	50	0
CY75_1_CD45_CD8_1__S51	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S51_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S51_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	51	0
CY75_1_CD45_CD8_1__S53	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S53_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S53_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	53	0
CY75_1_CD45_CD8_1__S55	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S55_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S55_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	55	0
CY75_1_CD45_CD8_1__S58	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S58_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S58_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	58	0
CY75_1_CD45_CD8_1__S5	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S5_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S5_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	5	0
CY75_1_CD45_CD8_1__S61	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S61_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S61_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	61	0
CY75_1_CD45_CD8_1__S62	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S62_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S62_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	62	0
CY75_1_CD45_CD8_1__S63	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S63_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S63_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	63	0
CY75_1_CD45_CD8_1__S65	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S65_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S65_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	65	0
CY75_1_CD45_CD8_1__S66	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S66_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S66_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	66	0
CY75_1_CD45_CD8_1__S67	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S67_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S67_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	67	0
CY75_1_CD45_CD8_1__S68	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S68_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S68_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	68	0
CY75_1_CD45_CD8_1__S69	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S69_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S69_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	69	0
CY75_1_CD45_CD8_1__S6	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S6_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S6_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	6	0
CY75_1_CD45_CD8_1__S70	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S70_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S70_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	70	0
CY75_1_CD45_CD8_1__S71	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S71_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S71_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	71	0
CY75_1_CD45_CD8_1__S72	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S72_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S72_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	72	0
CY75_1_CD45_CD8_1__S73	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S73_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S73_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	73	0
CY75_1_CD45_CD8_1__S76	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S76_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S76_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	76	0
CY75_1_CD45_CD8_1__S77	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S77_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S77_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	77	0
CY75_1_CD45_CD8_1__S78	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S78_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S78_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	78	0
CY75_1_CD45_CD8_1__S79	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S79_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S79_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	79	0
CY75_1_CD45_CD8_1__S7	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S7_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S7_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	7	0
CY75_1_CD45_CD8_1__S83	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S83_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S83_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	83	0
CY75_1_CD45_CD8_1__S87	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S87_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S87_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	87	0
CY75_1_CD45_CD8_1__S88	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S88_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S88_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	88	0
CY75_1_CD45_CD8_1__S93	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S93_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S93_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	93	0
CY75_1_CD45_CD8_1__S95	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S95_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S95_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	95	0
CY75_1_CD45_CD8_1__S96	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S96_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-1-_S96_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	96	0
CY75_1_CD45_CD8_3__S100	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-3-_S100_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-3-_S100_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	100	1
CY75_1_CD45_CD8_3__S104	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-3-_S104_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/CY75-1-CD45-CD8-3-_S104_comb_R2_001.fastq.gz	Melanoma_75	nonmalignant	Tcell	104	1
