Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,source_name,disease,disease_state,Cell_Line,cell_morphology,tissue
SRR5825281,Bisulfite-Seq,300,8022606000,PRJNA382695,SAMN07334992,3543933374,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003085,GSM2697845,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,8022,3379,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354015,GSM2697845,SRP103839,CRC,,Carcinoma,,,
SRR5825282,Bisulfite-Seq,300,8469280500,PRJNA382695,SAMN07334790,3732698039,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003086,GSM2697846,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,8469,3559,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354017,GSM2697846,SRP103839,CRC,,Carcinoma,,,
SRR5825283,Bisulfite-Seq,300,12981946500,PRJNA382695,SAMN07334789,5630007913,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003087,GSM2697847,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,12981,5369,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354018,GSM2697847,SRP103839,CRC,,Carcinoma,,,
SRR5825284,Bisulfite-Seq,300,7370814900,PRJNA382695,SAMN07334788,3230349395,GEO,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3003088,GSM2697848,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,7370,3080,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354019,GSM2697848,SRP103839,CRC,,Carcinoma,,,
SRR5825285,Bisulfite-Seq,300,2592964800,PRJNA382695,SAMN07334787,1188965559,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003089,GSM2697849,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2592,1133,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354020,GSM2697849,SRP103839,CRC,,Carcinoma,,,
SRR5825286,Bisulfite-Seq,300,3220815000,PRJNA382695,SAMN07334786,1457199027,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003090,GSM2697850,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3220,1389,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354022,GSM2697850,SRP103839,CRC,,Carcinoma,,,
SRR5825287,Bisulfite-Seq,300,4627488600,PRJNA382695,SAMN07334785,2342393342,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003091,GSM2697851,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4627,2233,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354025,GSM2697851,SRP103839,CRC,,Carcinoma,,,
SRR5825288,Bisulfite-Seq,300,5222232000,PRJNA382695,SAMN07334784,2722750994,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003092,GSM2697852,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5222,2596,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354026,GSM2697852,SRP103839,CRC,,Carcinoma,,,
SRR5825289,Bisulfite-Seq,300,6684329100,PRJNA382695,SAMN07334783,2925309920,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003093,GSM2697853,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,6684,2789,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354021,GSM2697853,SRP103839,CRC,,Carcinoma,,,
SRR5825290,Bisulfite-Seq,300,2956938900,PRJNA382695,SAMN07334782,1338850967,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003094,GSM2697854,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2956,1276,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354027,GSM2697854,SRP103839,CRC,,Carcinoma,,,
SRR5825291,Bisulfite-Seq,300,2860118100,PRJNA382695,SAMN07334781,1288602178,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003095,GSM2697855,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2860,1228,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354023,GSM2697855,SRP103839,CRC,,Carcinoma,,,
SRR5825292,Bisulfite-Seq,300,3136054500,PRJNA382695,SAMN07334780,1439450883,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3003096,GSM2697856,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3136,1372,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354024,GSM2697856,SRP103839,CRC,,Carcinoma,,,
SRR5825293,Bisulfite-Seq,300,2626356000,PRJNA382695,SAMN07334779,1181725076,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003097,GSM2697857,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2626,1126,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354032,GSM2697857,SRP103839,CRC,,Carcinoma,,,
SRR5825294,Bisulfite-Seq,300,2208040500,PRJNA382695,SAMN07334778,1006282292,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003098,GSM2697858,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2208,959,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354031,GSM2697858,SRP103839,CRC,,Carcinoma,,,
SRR5825295,Bisulfite-Seq,300,2147763000,PRJNA382695,SAMN07334777,983892246,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003099,GSM2697859,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2147,938,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354028,GSM2697859,SRP103839,CRC,,Carcinoma,,,
SRR5825296,Bisulfite-Seq,300,2428268700,PRJNA382695,SAMN07334776,1120103924,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003100,GSM2697860,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2428,1068,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354033,GSM2697860,SRP103839,CRC,,Carcinoma,,,
SRR5825297,Bisulfite-Seq,300,2320232700,PRJNA382695,SAMN07334775,1046075722,GEO,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3003101,GSM2697861,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2320,997,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354029,GSM2697861,SRP103839,CRC,,Carcinoma,,,
SRR5825298,Bisulfite-Seq,300,4147479900,PRJNA382695,SAMN07334774,1887114092,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003102,GSM2697862,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4147,1799,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354030,GSM2697862,SRP103839,CRC,,Carcinoma,,,
SRR5825299,Bisulfite-Seq,300,7928008800,PRJNA382695,SAMN07334773,3533445833,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003103,GSM2697863,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,7928,3369,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354035,GSM2697863,SRP103839,CRC,,Carcinoma,,,
SRR5825300,Bisulfite-Seq,300,8283513300,PRJNA382695,SAMN07334772,3643013339,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003104,GSM2697864,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,8283,3474,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354034,GSM2697864,SRP103839,CRC,,Carcinoma,,,
SRR5825302,Bisulfite-Seq,300,4922027100,PRJNA382695,SAMN07334770,2603750762,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003106,GSM2697866,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4922,2483,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354037,GSM2697866,SRP103839,CRC,,Carcinoma,,,
SRR5825303,Bisulfite-Seq,300,6680403900,PRJNA382695,SAMN07334769,3450556979,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003107,GSM2697867,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,6680,3290,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354038,GSM2697867,SRP103839,CRC,,Carcinoma,,,
SRR5825304,Bisulfite-Seq,300,5506339800,PRJNA382695,SAMN07334768,2825879754,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003108,GSM2697868,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5506,2694,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354039,GSM2697868,SRP103839,CRC,,Carcinoma,,,
SRR5825305,Bisulfite-Seq,300,5376647100,PRJNA382695,SAMN07334767,2776198775,GEO,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3003109,GSM2697869,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5376,2647,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354041,GSM2697869,SRP103839,CRC,,Carcinoma,,,
SRR5825306,Bisulfite-Seq,300,3637586400,PRJNA382695,SAMN07334766,1684230361,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003110,GSM2697870,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3637,1606,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354042,GSM2697870,SRP103839,CRC,,Carcinoma,,,
SRR5825308,Bisulfite-Seq,300,3514271700,PRJNA382695,SAMN07334764,1621648339,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003112,GSM2697872,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3514,1546,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354047,GSM2697872,SRP103839,CRC,,Carcinoma,,,
SRR5825309,Bisulfite-Seq,300,3420126000,PRJNA382695,SAMN07334763,1535991554,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003113,GSM2697873,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3420,1464,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354045,GSM2697873,SRP103839,CRC,,Carcinoma,,,
SRR5825310,Bisulfite-Seq,300,2578498800,PRJNA382695,SAMN07334762,1171533368,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003114,GSM2697874,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2578,1117,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354040,GSM2697874,SRP103839,CRC,,Carcinoma,,,
SRR5825311,Bisulfite-Seq,300,2639724000,PRJNA382695,SAMN07334761,1178247020,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003115,GSM2697875,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2639,1123,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354046,GSM2697875,SRP103839,CRC,,Carcinoma,,,
SRR5825312,Bisulfite-Seq,300,2933424300,PRJNA382695,SAMN07334851,1325424745,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003116,GSM2697876,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2933,1264,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354044,GSM2697876,SRP103839,CRC,,Carcinoma,,,
SRR5825313,Bisulfite-Seq,300,2730156000,PRJNA382695,SAMN07334850,1226047692,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003117,GSM2697877,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2730,1169,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354048,GSM2697877,SRP103839,CRC,,Carcinoma,,,
SRR5825314,Bisulfite-Seq,300,2503877700,PRJNA382695,SAMN07334849,1153222257,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003118,GSM2697878,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2503,1099,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354049,GSM2697878,SRP103839,CRC,,Carcinoma,,,
SRR5825315,Bisulfite-Seq,300,2425980000,PRJNA382695,SAMN07334848,1104917039,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003119,GSM2697879,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2425,1053,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354050,GSM2697879,SRP103839,CRC,,Carcinoma,,,
SRR5825316,Bisulfite-Seq,300,5665181700,PRJNA382695,SAMN07334847,2481171313,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003120,GSM2697880,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,5665,2366,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354052,GSM2697880,SRP103839,CRC,,Carcinoma,,,
SRR5825317,Bisulfite-Seq,300,6108153900,PRJNA382695,SAMN07334846,2675200707,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003121,GSM2697881,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,6108,2551,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354051,GSM2697881,SRP103839,CRC,,Carcinoma,,,
SRR5825318,Bisulfite-Seq,300,6649095000,PRJNA382695,SAMN07334845,2893814764,GEO,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3003122,GSM2697882,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,6649,2759,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354053,GSM2697882,SRP103839,CRC,,Carcinoma,,,
SRR5825319,Bisulfite-Seq,300,6621396600,PRJNA382695,SAMN07334844,2891758641,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003123,GSM2697883,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,6621,2757,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354054,GSM2697883,SRP103839,CRC,,Carcinoma,,,
SRR5825320,Bisulfite-Seq,300,3743632500,PRJNA382695,SAMN07334843,1735696173,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003124,GSM2697884,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3743,1655,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354055,GSM2697884,SRP103839,CRC,,Carcinoma,,,
SRR5825321,Bisulfite-Seq,300,3287644800,PRJNA382695,SAMN07334842,1507293120,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003125,GSM2697885,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3287,1437,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354056,GSM2697885,SRP103839,CRC,,Carcinoma,,,
SRR5825322,Bisulfite-Seq,300,3097516200,PRJNA382695,SAMN07334841,1429413872,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3003126,GSM2697886,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3097,1363,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354057,GSM2697886,SRP103839,CRC,,Carcinoma,,,
SRR5825323,Bisulfite-Seq,300,4967140800,PRJNA382695,SAMN07334840,2569937168,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003127,GSM2697887,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4967,2450,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354058,GSM2697887,SRP103839,CRC,,Carcinoma,,,
SRR5825324,Bisulfite-Seq,300,3412702200,PRJNA382695,SAMN07334839,1477854336,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003128,GSM2697888,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3412,1409,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354059,GSM2697888,SRP103839,CRC,,Carcinoma,,,
SRR5825325,Bisulfite-Seq,300,3509810700,PRJNA382695,SAMN07334838,1505158796,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003129,GSM2697889,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3509,1435,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354062,GSM2697889,SRP103839,CRC,,Carcinoma,,,
SRR5825326,Bisulfite-Seq,300,3091313700,PRJNA382695,SAMN07334837,1342190620,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003130,GSM2697890,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3091,1280,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354061,GSM2697890,SRP103839,CRC,,Carcinoma,,,
SRR5825328,Bisulfite-Seq,300,2904095100,PRJNA382695,SAMN07334835,1268811173,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003132,GSM2697892,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2904,1210,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354064,GSM2697892,SRP103839,CRC,,Carcinoma,,,
SRR5825329,Bisulfite-Seq,300,3932978400,PRJNA382695,SAMN07334834,1689791040,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003133,GSM2697893,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3932,1611,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354065,GSM2697893,SRP103839,CRC,,Carcinoma,,,
SRR5825330,Bisulfite-Seq,300,4001714700,PRJNA382695,SAMN07334833,1720112918,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003134,GSM2697894,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4001,1640,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354063,GSM2697894,SRP103839,CRC,,Carcinoma,,,
SRR5825331,Bisulfite-Seq,300,4183975200,PRJNA382695,SAMN07334832,1799723273,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003135,GSM2697895,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4183,1716,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354066,GSM2697895,SRP103839,CRC,,Carcinoma,,,
SRR5825332,Bisulfite-Seq,300,4441376400,PRJNA382695,SAMN07334831,1930629718,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003136,GSM2697896,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4441,1841,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354068,GSM2697896,SRP103839,CRC,,Carcinoma,,,
SRR5825334,Bisulfite-Seq,300,3234985500,PRJNA382695,SAMN07334829,1661847638,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003138,GSM2697898,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3234,1584,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354071,GSM2697898,SRP103839,CRC,,Carcinoma,,,
SRR5825335,Bisulfite-Seq,300,3148918500,PRJNA382695,SAMN07334828,1372439584,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003139,GSM2697899,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3148,1308,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354069,GSM2697899,SRP103839,CRC,,Carcinoma,,,
SRR5825336,Bisulfite-Seq,300,2883455100,PRJNA382695,SAMN07334827,1255566526,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3003140,GSM2697900,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2883,1197,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354070,GSM2697900,SRP103839,CRC,,Carcinoma,,,
SRR5825337,Bisulfite-Seq,300,2520014400,PRJNA382695,SAMN07334826,1097879870,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003141,GSM2697901,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2520,1047,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354072,GSM2697901,SRP103839,CRC,,Carcinoma,,,
SRR5825338,Bisulfite-Seq,300,3133375500,PRJNA382695,SAMN07334825,1361482632,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003142,GSM2697902,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3133,1298,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354073,GSM2697902,SRP103839,CRC,,Carcinoma,,,
SRR5825339,Bisulfite-Seq,300,2262520200,PRJNA382695,SAMN07334824,1040376687,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003143,GSM2697903,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2262,992,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354074,GSM2697903,SRP103839,CRC,,Carcinoma,,,
SRR5825340,Bisulfite-Seq,300,4133941500,PRJNA382695,SAMN07334823,1882456495,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003144,GSM2697904,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4133,1795,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354075,GSM2697904,SRP103839,CRC,,Carcinoma,,,
SRR5825341,Bisulfite-Seq,300,2941255200,PRJNA382695,SAMN07334822,1343213197,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003145,GSM2697905,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2941,1280,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354076,GSM2697905,SRP103839,CRC,,Carcinoma,,,
SRR5825342,Bisulfite-Seq,300,3269367600,PRJNA382695,SAMN07334821,1413418482,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003146,GSM2697906,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3269,1347,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354077,GSM2697906,SRP103839,CRC,,Carcinoma,,,
SRR5825344,Bisulfite-Seq,300,3411009300,PRJNA382695,SAMN07335795,1472708983,GEO,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3003148,GSM2697908,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3411,1404,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354079,GSM2697908,SRP103839,CRC,,Carcinoma,,,
SRR5825345,Bisulfite-Seq,300,2410606800,PRJNA382695,SAMN07335794,1043048031,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003149,GSM2697909,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2410,994,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354080,GSM2697909,SRP103839,CRC,,Carcinoma,,,
SRR5825346,Bisulfite-Seq,300,2731902600,PRJNA382695,SAMN07335793,1192726139,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3003150,GSM2697910,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2731,1137,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354081,GSM2697910,SRP103839,CRC,,Carcinoma,,,
SRR5825347,Bisulfite-Seq,300,2543592300,PRJNA382695,SAMN07335792,1113177241,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3003151,GSM2697911,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2543,1061,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354082,GSM2697911,SRP103839,CRC,,Carcinoma,,,
SRR5825348,Bisulfite-Seq,300,3766832100,PRJNA382695,SAMN07335791,1675775612,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3003152,GSM2697912,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,3766,1598,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354083,GSM2697912,SRP103839,CRC,,Carcinoma,,,
SRR5825349,Bisulfite-Seq,300,4523160300,PRJNA382695,SAMN07335790,1929758621,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003153,GSM2697913,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4523,1840,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354084,GSM2697913,SRP103839,CRC,,Carcinoma,,,
SRR5825350,Bisulfite-Seq,300,4363156800,PRJNA382695,SAMN07335789,1858525135,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3003154,GSM2697914,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,4363,1772,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354085,GSM2697914,SRP103839,CRC,,Carcinoma,,,
SRR5825351,Bisulfite-Seq,300,2285750100,PRJNA382695,SAMN07335788,1060059104,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3003155,GSM2697915,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2285,1010,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354086,GSM2697915,SRP103839,CRC,,Carcinoma,,,
SRR5825352,Bisulfite-Seq,300,2379506400,PRJNA382695,SAMN07335787,1101335878,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3003156,GSM2697916,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,2379,1050,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS2354088,GSM2697916,SRP103839,CRC,,Carcinoma,,,
